,Depth_bin,sample,expression,gene,group
2508,0.7-0.8,DLE4,1.2779080564178933,IFITM1,DLE
2509,0.7-0.8,DLE5,2.37549077801798,IFITM1,DLE
2510,0.7-0.8,HC1,0.9473895116285765,IFITM1,HC
2511,0.7-0.8,HC2,0.5007353771520533,IFITM1,HC
2512,0.7-0.8,HC3,0.1665678653459937,IFITM1,HC
2513,0.7-0.8,HC4,0.04423596593421104,IFITM1,HC
2514,0.7-0.8,SLE1,2.4166383789035715,IFITM1,SLE
2515,0.7-0.8,SLE2,1.6614495883211788,IFITM1,SLE
2516,0.7-0.8,SLE3,0.6173199546038876,IFITM1,SLE
2517,0.7-0.8,SLE4,1.0226279534490512,IFITM1,SLE
2518,0.7-0.8,SLE5,3.3684312065212247,IFITM1,SLE
2519,0.7-0.8,SLE6,2.8586752670748354,IFITM1,SLE
2520,0.8-0.9,DLE1,3.0767693517526356,IFITM1,DLE
2521,0.8-0.9,DLE2,1.7821827926875378,IFITM1,DLE
2522,0.8-0.9,DLE3,1.5503914844682645,IFITM1,DLE
2523,0.8-0.9,DLE4,1.3523369409512156,IFITM1,DLE
2524,0.8-0.9,DLE5,2.375151314679172,IFITM1,DLE
2525,0.8-0.9,HC1,0.9929392899744806,IFITM1,HC
2526,0.8-0.9,HC2,0.4170105628287491,IFITM1,HC
2527,0.8-0.9,HC3,0.14366968543647282,IFITM1,HC
2528,0.8-0.9,HC4,0.08017609078296548,IFITM1,HC
2529,0.8-0.9,SLE1,2.5517765017981944,IFITM1,SLE
2530,0.8-0.9,SLE2,1.739766175390954,IFITM1,SLE
2531,0.8-0.9,SLE3,0.5474218591037853,IFITM1,SLE
2532,0.8-0.9,SLE4,1.084023950490373,IFITM1,SLE
2533,0.8-0.9,SLE5,3.37130331645129,IFITM1,SLE
2534,0.8-0.9,SLE6,2.955462244912521,IFITM1,SLE
2535,0.9-1.0,DLE1,3.213035277082555,IFITM1,DLE
2536,0.9-1.0,DLE2,2.168223897799923,IFITM1,DLE
2537,0.9-1.0,DLE3,1.8468698347248702,IFITM1,DLE
2538,0.9-1.0,DLE4,1.5700231997972167,IFITM1,DLE
2539,0.9-1.0,DLE5,2.5991487338588057,IFITM1,DLE
2540,0.9-1.0,HC1,1.0106405649062238,IFITM1,HC
2541,0.9-1.0,HC2,0.5398141425533752,IFITM1,HC
2542,0.9-1.0,HC3,0.22663351892069525,IFITM1,HC
2543,0.9-1.0,HC4,0.06859949042867315,IFITM1,HC
2544,0.9-1.0,SLE1,2.6742455254123283,IFITM1,SLE
2545,0.9-1.0,SLE2,1.8918606244368308,IFITM1,SLE
2546,0.9-1.0,SLE3,0.6444366629214506,IFITM1,SLE
2547,0.9-1.0,SLE4,1.1372672963103096,IFITM1,SLE
2548,0.9-1.0,SLE5,3.266410655959174,IFITM1,SLE
2549,0.9-1.0,SLE6,2.8201866919266876,IFITM1,SLE
2550,0.0-0.1,DLE1,2.753639958445389,ISG15,DLE
2551,0.0-0.1,DLE2,2.9392875860612317,ISG15,DLE
2552,0.0-0.1,DLE3,0.834196235972802,ISG15,DLE
2553,0.0-0.1,DLE4,1.2129223999291332,ISG15,DLE
2554,0.0-0.1,DLE5,2.039039299330158,ISG15,DLE
2555,0.0-0.1,HC1,0.2591156792807839,ISG15,HC
2556,0.0-0.1,HC2,0.0628289455794493,ISG15,HC
2557,0.0-0.1,HC3,0.029072895861427084,ISG15,HC
2558,0.0-0.1,HC4,0.0,ISG15,HC
2559,0.0-0.1,SLE1,2.1481754563018787,ISG15,SLE
2560,0.0-0.1,SLE2,1.1929119896789857,ISG15,SLE
2561,0.0-0.1,SLE3,0.3957510193582337,ISG15,SLE
2562,0.0-0.1,SLE4,0.24731381383378967,ISG15,SLE
2563,0.0-0.1,SLE5,3.6566995830652664,ISG15,SLE
2564,0.0-0.1,SLE6,3.60183023954274,ISG15,SLE
2565,0.1-0.2,DLE1,2.8439273420469102,ISG15,DLE
2566,0.1-0.2,DLE2,2.956077851619688,ISG15,DLE
2567,0.1-0.2,DLE3,1.0792341131665832,ISG15,DLE
2568,0.1-0.2,DLE4,1.130947300375414,ISG15,DLE
2569,0.1-0.2,DLE5,1.9893038674255896,ISG15,DLE
2570,0.1-0.2,HC1,0.16843017871277793,ISG15,HC
2571,0.1-0.2,HC2,0.08645231244078286,ISG15,HC
2572,0.1-0.2,HC3,0.033375950336451604,ISG15,HC
2573,0.1-0.2,HC4,0.0,ISG15,HC
2574,0.1-0.2,SLE1,2.1362094071695896,ISG15,SLE
2575,0.1-0.2,SLE2,1.232949055378178,ISG15,SLE
2576,0.1-0.2,SLE3,0.38653759658984,ISG15,SLE
2577,0.1-0.2,SLE4,0.2362670211776173,ISG15,SLE
2578,0.1-0.2,SLE5,3.621663643529468,ISG15,SLE
2579,0.1-0.2,SLE6,3.553539623695002,ISG15,SLE
2580,0.2-0.3,DLE1,3.0005246963319285,ISG15,DLE
2581,0.2-0.3,DLE2,3.072606001699771,ISG15,DLE
2582,0.2-0.3,DLE3,1.0553356704711332,ISG15,DLE
2583,0.2-0.3,DLE4,1.0960993659278713,ISG15,DLE
2584,0.2-0.3,DLE5,2.02451409407562,ISG15,DLE
2585,0.2-0.3,HC1,0.1537019585727518,ISG15,HC
2586,0.2-0.3,HC2,0.12114506011208169,ISG15,HC
2587,0.2-0.3,HC3,0.026822706128975197,ISG15,HC
2588,0.2-0.3,HC4,0.0,ISG15,HC
2589,0.2-0.3,SLE1,1.8799366469720977,ISG15,SLE
2590,0.2-0.3,SLE2,1.245088899589295,ISG15,SLE
2591,0.2-0.3,SLE3,0.3783686102721948,ISG15,SLE
2592,0.2-0.3,SLE4,0.16283897146419649,ISG15,SLE
2593,0.2-0.3,SLE5,3.64730467505175,ISG15,SLE
2594,0.2-0.3,SLE6,3.588192189150822,ISG15,SLE
2595,0.3-0.4,DLE1,3.171313580074755,ISG15,DLE
2596,0.3-0.4,DLE2,3.0809986008613466,ISG15,DLE
2597,0.3-0.4,DLE3,1.009255533490014,ISG15,DLE
2598,0.3-0.4,DLE4,1.171795113069312,ISG15,DLE
2599,0.3-0.4,DLE5,2.125180070612961,ISG15,DLE
2600,0.3-0.4,HC1,0.18271834566219455,ISG15,HC
2601,0.3-0.4,HC2,0.0852529824962286,ISG15,HC
2602,0.3-0.4,HC3,0.019236430454543117,ISG15,HC
2603,0.3-0.4,HC4,0.0,ISG15,HC
2604,0.3-0.4,SLE1,2.1063828293656597,ISG15,SLE
2605,0.3-0.4,SLE2,1.307258976863918,ISG15,SLE
2606,0.3-0.4,SLE3,0.4260971167118567,ISG15,SLE
2607,0.3-0.4,SLE4,0.17962910214314248,ISG15,SLE
2608,0.3-0.4,SLE5,3.700546573079743,ISG15,SLE
2609,0.3-0.4,SLE6,3.4940676553717687,ISG15,SLE
2610,0.4-0.5,DLE1,3.066542979312243,ISG15,DLE
2611,0.4-0.5,DLE2,3.065781791127681,ISG15,DLE
2612,0.4-0.5,DLE3,1.1588668609930184,ISG15,DLE
2613,0.4-0.5,DLE4,1.136059045707843,ISG15,DLE
2614,0.4-0.5,DLE5,2.1997475365378514,ISG15,DLE
2615,0.4-0.5,HC1,0.18713032708517277,ISG15,HC
2616,0.4-0.5,HC2,0.0747896122999942,ISG15,HC
2617,0.4-0.5,HC3,0.00883188885799852,ISG15,HC
2618,0.4-0.5,HC4,0.02294023688697148,ISG15,HC
2619,0.4-0.5,SLE1,1.9693291430108109,ISG15,SLE
2620,0.4-0.5,SLE2,1.3609605901670396,ISG15,SLE
2621,0.4-0.5,SLE3,0.2855320757917072,ISG15,SLE
2622,0.4-0.5,SLE4,0.1622291923363305,ISG15,SLE
2623,0.4-0.5,SLE5,3.6906391945771215,ISG15,SLE
2624,0.4-0.5,SLE6,3.3264669050732887,ISG15,SLE
2625,0.5-0.6,DLE1,3.1075303161405614,ISG15,DLE
2626,0.5-0.6,DLE2,3.0722338580179893,ISG15,DLE
2627,0.5-0.6,DLE3,1.1097562251685003,ISG15,DLE
2628,0.5-0.6,DLE4,0.9741076651750886,ISG15,DLE
2629,0.5-0.6,DLE5,2.1748623427999596,ISG15,DLE
2630,0.5-0.6,HC1,0.14456702605635863,ISG15,HC
2631,0.5-0.6,HC2,0.09317137216291062,ISG15,HC
2632,0.5-0.6,HC3,0.015129545444299479,ISG15,HC
2633,0.5-0.6,HC4,0.023195454271308494,ISG15,HC
2634,0.5-0.6,SLE1,1.9757338943919651,ISG15,SLE
2635,0.5-0.6,SLE2,1.2857687373394544,ISG15,SLE
2636,0.5-0.6,SLE3,0.47211198743191723,ISG15,SLE
2637,0.5-0.6,SLE4,0.1860615874706416,ISG15,SLE
2638,0.5-0.6,SLE5,3.6520385340525685,ISG15,SLE
2639,0.5-0.6,SLE6,3.452972297963502,ISG15,SLE
2640,0.6-0.7,DLE1,3.247734491104169,ISG15,DLE
2641,0.6-0.7,DLE2,3.182671711885815,ISG15,DLE
2642,0.6-0.7,DLE3,1.1221853746922916,ISG15,DLE
2643,0.6-0.7,DLE4,1.1891141411715727,ISG15,DLE
2644,0.6-0.7,DLE5,2.183962011146337,ISG15,DLE
2645,0.6-0.7,HC1,0.14562996932044792,ISG15,HC
2646,0.6-0.7,HC2,0.060350067629977966,ISG15,HC
2647,0.6-0.7,HC3,0.018410633594530726,ISG15,HC
2648,0.6-0.7,HC4,0.0,ISG15,HC
2649,0.6-0.7,SLE1,1.8214516866653503,ISG15,SLE
2650,0.6-0.7,SLE2,1.4796120408604105,ISG15,SLE
2651,0.6-0.7,SLE3,0.36334149166585483,ISG15,SLE
2652,0.6-0.7,SLE4,0.16516312116163293,ISG15,SLE
2653,0.6-0.7,SLE5,3.804545719514177,ISG15,SLE
2654,0.6-0.7,SLE6,3.3026537629184918,ISG15,SLE
2655,0.7-0.8,DLE1,3.491993771611114,ISG15,DLE
2656,0.7-0.8,DLE2,3.2409033492654444,ISG15,DLE
2657,0.7-0.8,DLE3,1.3076239824449685,ISG15,DLE
2658,0.7-0.8,DLE4,1.1826173067178198,ISG15,DLE
2659,0.7-0.8,DLE5,2.2759875511617795,ISG15,DLE
2660,0.7-0.8,HC1,0.20463029282862003,ISG15,HC
2661,0.7-0.8,HC2,0.052646709669525,ISG15,HC
2662,0.7-0.8,HC3,0.012846928919314092,ISG15,HC
2663,0.7-0.8,HC4,0.06240164800317233,ISG15,HC
2664,0.7-0.8,SLE1,2.0303364332734284,ISG15,SLE
2665,0.7-0.8,SLE2,1.477329129175455,ISG15,SLE
2666,0.7-0.8,SLE3,0.3937643136182085,ISG15,SLE
2667,0.7-0.8,SLE4,0.16548235674690273,ISG15,SLE
2668,0.7-0.8,SLE5,3.783090163107554,ISG15,SLE
2669,0.7-0.8,SLE6,3.3805431366517698,ISG15,SLE
2670,0.8-0.9,DLE1,3.4392885811242535,ISG15,DLE
2671,0.8-0.9,DLE2,3.3338709491819025,ISG15,DLE
2672,0.8-0.9,DLE3,1.22663002776736,ISG15,DLE
2673,0.8-0.9,DLE4,1.1938919314293384,ISG15,DLE
2674,0.8-0.9,DLE5,2.24650345132536,ISG15,DLE
2675,0.8-0.9,HC1,0.11961963585211911,ISG15,HC
2676,0.8-0.9,HC2,0.07308837108647488,ISG15,HC
2677,0.8-0.9,HC3,0.05318181551952022,ISG15,HC
2678,0.8-0.9,HC4,0.0,ISG15,HC
2679,0.8-0.9,SLE1,2.0931841815924024,ISG15,SLE
2680,0.8-0.9,SLE2,1.4940380276173053,ISG15,SLE
2681,0.8-0.9,SLE3,0.313389100598215,ISG15,SLE
2682,0.8-0.9,SLE4,0.15382545009137172,ISG15,SLE
2683,0.8-0.9,SLE5,3.878558584656877,ISG15,SLE
2684,0.8-0.9,SLE6,3.4151006746012107,ISG15,SLE
2685,0.9-1.0,DLE1,3.570601654874964,ISG15,DLE
2686,0.9-1.0,DLE2,3.450254233386369,ISG15,DLE
2687,0.9-1.0,DLE3,1.2403755146908313,ISG15,DLE
2688,0.9-1.0,DLE4,1.2699992553145463,ISG15,DLE
2689,0.9-1.0,DLE5,2.214990492330416,ISG15,DLE
2690,0.9-1.0,HC1,0.18028502936211116,ISG15,HC
2691,0.9-1.0,HC2,0.06398421860053909,ISG15,HC
2692,0.9-1.0,HC3,0.0446579054499145,ISG15,HC
2693,0.9-1.0,HC4,0.04714266004375288,ISG15,HC
2694,0.9-1.0,SLE1,2.1359536531530305,ISG15,SLE
2695,0.9-1.0,SLE2,1.5778998696455888,ISG15,SLE
2696,0.9-1.0,SLE3,0.21691912432146573,ISG15,SLE
2697,0.9-1.0,SLE4,0.15960901042074674,ISG15,SLE
2698,0.9-1.0,SLE5,3.7553863247791766,ISG15,SLE
2699,0.9-1.0,SLE6,3.4505952248743483,ISG15,SLE
